time_period,rainfall,mean_temperature,max_temperature
2013-07-01,0.00023471117009421505,29.337410227457724,32.55037841796877
2013-07-02,0.009834706783180991,27.623569107055687,32.52491149902346
2013-07-03,0.014611351489918434,26.454340235392294,30.367913818359398
2013-07-04,0.008927109837429725,26.12654520670577,29.60486755371096
2013-07-05,0.004470580816263947,27.618479029337607,31.248742675781273
2013-07-06,0.011111670732475432,27.588449732462607,31.532617187500023
2013-07-07,0.02336844205855826,26.30548502604171,30.03009948730471
2013-07-08,0.01674311161031028,25.276138559977255,28.53772888183596
2013-07-09,0.034235289480818665,24.778699493408226,27.962258911132835
2013-07-10,0.027641602188452907,24.31641222635909,27.529580688476585
2013-07-11,0.013398204754992094,25.47942949930831,28.701837158203148
2013-07-12,0.0019740050244649865,26.741425450642907,29.99274597167971
2013-07-13,0.01500575814975491,27.644491449991904,31.166101074218773
2013-07-14,0.026454293727869782,25.673794682820642,28.442102050781273
2013-07-15,0.010950271246201737,26.282025273640954,29.250177001953148
2013-07-16,0.006117954850196838,26.233762359619163,29.196755981445335
2013-07-17,0.006928950548001467,26.808441416422568,30.023461914062523
2013-07-18,0.0029263049364089966,27.05454343159994,29.34394226074221
2013-07-19,0.003279837243667316,27.37454757690432,30.901483154296898
2013-07-20,0.011982947587966919,27.10118192036947,31.11701354980471
2013-07-21,0.01967427134513855,25.47317466735842,27.769769287109398
2013-07-22,0.020797833800315857,25.8151845296224,29.004296875000023
2013-07-23,0.01842568814754486,25.669890340169275,28.744180297851585
2013-07-24,0.03383326530456543,25.139546966552757,28.136804199218773
2013-07-25,0.006119558215136323,26.002017593383812,28.85218200683596
2013-07-26,0.004228669404881202,26.74411290486654,30.075891113281273
2013-07-27,0.02191440761089325,25.542652384440146,28.500360107421898
2013-07-28,0.0279853492975235,24.42921155293783,25.557153320312523
2013-07-29,0.038177186250685224,25.051325098673544,29.46906433105471
2013-07-30,0.03165620863427421,25.31667544047042,29.11609802246096
2013-07-31,0.010812267661094666,25.921901957194052,29.854531860351585
2013-08-01,0.01738986476465243,26.93439954121908,30.988870239257835
2013-08-02,0.011579878935322085,26.67699775695803,30.581643676757835
2013-08-03,0.010099232196807861,25.54131660461428,28.794107055664085
2013-08-04,0.010725915431976318,25.3609608968099,28.655664062500023
2013-08-05,0.0012127644966994922,26.978374099731468,30.383111572265648
2013-08-06,0.017733224729283847,27.830684916178427,32.03316650390627
2013-08-07,0.016423743130076218,26.02853164672854,30.72657165527346
2013-08-08,0.029484332914478273,24.416927591959677,27.331048583984398
2013-08-09,0.029222801327705383,24.459605153401696,28.177667236328148
2013-08-10,0.01166983842849234,25.565934117635095,29.255944824218773
2013-08-11,0.006335631012916565,25.793335851033532,28.734155273437523
2013-08-12,0.00021066069598418835,27.216162618001306,30.409707641601585
2013-08-13,0.002807372808451447,28.06500651041671,31.654046630859398
2013-08-14,0.005791491952834349,27.243422444661462,31.020745849609398
2013-08-15,0.002183890342621453,27.693420028686546,31.679254150390648
2013-08-16,0.00013347268094321407,27.936008707682333,31.07843933105471
