time_period,rainfall,mean_temperature,disease_cases,location
2014-05,45.04,20.15,1708,Paraiba
2014-06,14.853,19.7,1110,Paraiba
2014-07,63.506,18.52,858,Paraiba
2014-08,17.89,20.59,513,Paraiba
2014-09,78.322,23.14,461,Paraiba
2014-10,43.971,24.38,410,Paraiba
2014-11,200.285,23.19,369,Paraiba
2014-12,206.448,23.82,373,Paraiba
2015-01,129.07,26.06,990,Paraiba
2015-02,218.506,24.04,2108,Paraiba
2015-03,226.435,22.88,7962,Paraiba
2015-04,64.629,22.1,8551,Paraiba
2015-05,102.036,19.75,8224,Paraiba
2015-06,32.058,19.1,4174,Paraiba
2015-07,72.099,19.21,2304,Paraiba
2015-08,18.457,21.17,1136,Paraiba
2015-09,164.387,22.89,726,Paraiba
2015-10,89.471,24.68,509,Paraiba
2015-11,260.913,23.97,1869,Paraiba
2015-12,251.27,24.39,4961,Paraiba
2016-01,302.151,23.8,6484,Paraiba
2016-02,221.1,24.84,9115,Paraiba
2016-03,163.296,23.67,11957,Paraiba
2016-04,29.158,24.28,8215,Paraiba
2016-05,96.782,19.45,4866,Paraiba
2016-06,107.765,16.71,2912,Paraiba
2016-07,7.923,18.71,1364,Paraiba
2016-08,67.682,20.12,436,Paraiba
2016-09,40.478,20.95,271,Paraiba
2016-10,125.79,22.78,377,Paraiba
2016-11,118.493,23.27,213,Paraiba
2016-12,157.643,24.5,134,Paraiba
2001-03,59.334,26.27,2055,Parana
2001-04,43.879,25.54,1136,Parana
2001-05,42.962,25.45,625,Parana
2001-06,99.77,23.31,234,Parana
2001-07,84.045,22.74,124,Parana
2001-08,89.037,22.24,81,Parana
2001-09,47.972,23.6,142,Parana
2001-10,55.818,24.93,295,Parana
2001-11,22.349,25.97,415,Parana
2001-12,51.232,26.28,184,Parana
2002-01,171.566,25.1,703,Parana
2002-02,78.96,25.68,1463,Parana
2002-03,53.505,25.96,2759,Parana
2002-04,49.557,25.5,3275,Parana
2002-05,88.053,24.58,1544,Parana
2002-06,140.158,23.14,326,Parana
2002-07,71.7,22.82,107,Parana
2002-08,63.407,22.53,124,Parana
2002-09,31.882,24,57,Parana
2002-10,27.527,24.83,88,Parana
2002-11,23.554,26.13,194,Parana
2002-12,58.857,26.83,160,Parana
2003-01,52.962,27.46,717,Parana
2003-02,47.748,26.36,2291,Parana
2003-03,76.014,26.59,5726,Parana
2003-04,32.561,26.75,2569,Parana
2003-05,92.424,25.16,697,Parana
2003-06,52.511,23.77,156,Parana
2003-07,76.553,22.78,98,Parana
2003-08,57.669,23.24,41,Parana
2003-09,46.313,24.12,54,Parana
2003-10,55.416,25.06,75,Parana
2003-11,60.505,25.77,233,Parana
2003-12,19.544,26.92,136,Parana
2004-01,269.017,25.81,160,Parana
2004-02,88.735,25.64,175,Parana
2004-03,35.223,26.24,92,Parana
2004-04,46.959,25.94,107,Parana
2004-05,77.584,24.78,48,Parana
2004-06,85.733,23.35,19,Parana
2004-07,97.484,22.35,17,Parana
2004-08,67.899,22.54,12,Parana
2004-09,49.652,23.19,5,Parana
2004-10,21.298,25.33,14,Parana
2004-11,24.231,26.32,12,Parana
2004-12,11.342,27.07,26,Parana
2005-01,22.341,27.84,130,Parana
2005-02,56.195,27.4,309,Parana
2005-03,98.571,27.16,779,Parana
2005-04,62.045,25.53,895,Parana
2005-05,117.874,24.46,1202,Parana
2005-06,98.114,23.59,540,Parana
2005-07,89.363,22.36,208,Parana
2005-08,74.468,22.5,155,Parana
2005-09,35.822,23.99,57,Parana
2005-10,24.894,25.34,29,Parana
2005-11,15.511,26.55,33,Parana
2005-12,73.03,26.08,58,Parana
2006-01,28.44,26.27,200,Parana
2006-02,22.794,27.64,257,Parana
2006-03,66.466,27.2,779,Parana
2006-04,105.825,25.93,1136,Parana
2006-05,94.338,24.5,657,Parana
2006-06,164.701,22.8,288,Parana
2006-07,103.77,22.19,161,Parana
2006-08,52.84,22.65,61,Parana
2006-09,70.87,23.61,52,Parana
2006-10,84.99,24.94,85,Parana
2006-11,33.378,25.91,234,Parana
2006-12,17.537,26.93,466,Parana
2007-01,22.578,27.28,1836,Parana
2007-02,175.095,26.29,4398,Parana
2007-03,77.795,25.26,10826,Parana
2007-04,73.077,25.48,12055,Parana
2007-05,111.121,24.21,4539,Parana
2007-06,71.176,23.12,626,Parana
2007-07,76.694,22.57,291,Parana
2007-08,76.863,22.21,182,Parana
2007-09,59.982,22.68,126,Parana
2007-10,32.176,24.4,196,Parana
2007-11,17.951,26.03,263,Parana
2007-12,24.142,26.43,349,Parana
2008-01,32.36,26.32,763,Parana
2008-02,81.681,27.04,982,Parana
2008-03,142.47,25.69,1687,Parana
2008-04,81.378,25.35,2040,Parana
2008-05,120.159,24.24,1051,Parana
2008-06,65.477,23.06,483,Parana
2008-07,74.493,22.1,179,Parana
2008-08,67.527,22.39,110,Parana
2008-09,36.592,23.96,80,Parana
2008-10,38.255,24.9,103,Parana
2008-11,9.765,26.55,270,Parana
2008-12,27.829,26.93,292,Parana
2009-01,26.061,27.22,412,Parana
2009-02,69.696,26.49,633,Parana
2009-03,34.777,27.24,1109,Parana
2009-04,79.784,26.84,812,Parana
2009-05,258.509,24.21,570,Parana
2009-06,76.875,23.63,288,Parana
2009-07,83.363,22.91,181,Parana
2009-08,106.579,22.84,129,Parana
2009-09,32.805,24.02,119,Parana
2009-10,60.639,25.73,89,Parana
2009-11,14.722,26.22,257,Parana
2009-12,30.25,27.12,551,Parana
2010-01,62.599,26.49,2312,Parana
2010-02,67.888,26.88,5261,Parana
2010-03,53.379,27.53,12863,Parana
2010-04,229.884,25.68,14497,Parana
2010-05,74.72,25.03,6654,Parana
2010-06,157.706,23.43,1206,Parana
2010-07,101.808,22.63,420,Parana
2010-08,52.853,22.13,235,Parana
2010-09,72.546,22.91,238,Parana
2010-10,58.526,25.33,255,Parana
2010-11,14.611,26.05,495,Parana
2010-12,54.246,26.53,1565,Parana
2011-01,78.154,26.04,3284,Parana
2011-02,64.365,26.21,7593,Parana
2011-03,65.603,27.01,11924,Parana
2011-04,169.135,25.56,7508,Parana
2011-05,132.485,24.04,3622,Parana
2011-06,57.493,23.29,1204,Parana
2011-07,92.183,22.45,563,Parana
2011-08,46.215,22.65,377,Parana
2011-09,44.936,22.85,337,Parana
2011-10,58.565,24.76,277,Parana
2011-11,66.37,25,237,Parana
2011-12,19.279,26.33,317,Parana
2012-01,40.075,26.11,973,Parana
2012-02,50.099,25.95,1568,Parana
2012-03,25.571,26.24,2234,Parana
2012-04,21.266,26.01,2115,Parana
2012-05,53.629,24.87,1602,Parana
2012-06,63.43,23.78,686,Parana
2012-07,70.306,22.42,308,Parana
2012-08,63.347,22.24,180,Parana
2012-09,49.257,23.55,110,Parana
2012-10,34.563,24.24,189,Parana
2012-11,11.073,26.58,342,Parana
2012-12,14.128,26.66,1140,Parana
2013-01,19.084,27.34,5802,Parana
2013-02,25.174,26.99,13461,Parana
2013-03,21.239,27.44,22712,Parana
2013-04,73.729,26.68,21389,Parana
2013-05,103.028,24.62,8175,Parana
2013-06,62.483,24.04,2064,Parana
2013-07,101.141,22.96,533,Parana
2013-08,63.721,22.82,300,Parana
2013-09,42.412,23.89,195,Parana
2013-10,72.509,24.61,236,Parana
2013-11,40.762,25.26,517,Parana
2013-12,53.253,26.59,818,Parana
2014-01,28.347,26.34,2875,Parana
2014-02,51.221,26.01,4465,Parana
2014-03,54.156,26.33,5604,Parana
2014-04,88.48,26.16,7324,Parana
2014-05,80.735,24.59,5576,Parana
2014-06,68.02,23.54,1740,Parana
2014-07,92.578,22.9,1284,Parana
2014-08,70.624,22.51,2111,Parana
2014-09,39.857,23.62,7367,Parana
2014-10,56.108,24.31,8426,Parana
2014-11,68.235,25.5,5997,Parana
2014-12,44.017,25.79,4302,Parana
2015-01,30.803,26.4,3988,Parana
2015-02,69.996,26.5,5221,Parana
2015-03,41.373,26.72,13702,Parana
2015-04,50.306,26.98,17696,Parana
2015-05,96.727,25.24,9261,Parana
2015-06,99.602,23.73,3614,Parana
2015-07,81.205,23.1,1124,Parana
2015-08,50.419,22.79,730,Parana
2015-09,26.898,24.36,588,Parana
2015-10,28.058,25.36,697,Parana
2015-11,8.777,27.02,1327,Parana
2015-12,22.179,26.97,3340,Parana
2016-01,102.348,26.76,10867,Parana
2016-02,42.695,26.72,19476,Parana
2016-03,39.978,27.19,21287,Parana
2016-04,34.857,26.49,15437,Parana
2016-05,61.548,25.14,3283,Parana
2016-06,71.088,24.1,682,Parana
2016-07,49.688,23.18,469,Parana
2016-08,36.772,23.51,266,Parana
2016-09,40.83,24.23,206,Parana
2016-10,26.346,25.92,304,Parana
2016-11,23.331,26.55,447,Parana
2016-12,27.849,27.02,471,Parana
2001-03,274.527,24.73,1453,Pernambuco
2001-04,127.959,25.28,2149,Pernambuco
2001-05,53.373,26.22,2134,Pernambuco
2001-06,10.258,26.26,1530,Pernambuco
2001-07,1.343,26.8,1199,Pernambuco
2001-08,0.213,27.39,843,Pernambuco
2001-09,22.113,28.58,518,Pernambuco
2001-10,144.574,26.71,529,Pernambuco
2001-11,258.17,25.63,669,Pernambuco
2001-12,217.021,25.75,459,Pernambuco
2002-01,348.336,24.61,8506,Pernambuco
2002-02,193.457,25.67,31350,Pernambuco
2002-03,190.47,25.7,32523,Pernambuco
2002-04,101.753,25.95,12791,Pernambuco
2002-05,49.07,26.45,4205,Pernambuco
2002-06,2.816,26.47,1399,Pernambuco
2002-07,1.256,27.38,916,Pernambuco
2002-08,0.124,28.2,596,Pernambuco
2002-09,41.489,28.28,389,Pernambuco
2002-10,56.944,28.28,437,Pernambuco
2002-11,146.382,26.77,432,Pernambuco
2002-12,283.327,25.83,482,Pernambuco
2003-01,268.612,25.52,684,Pernambuco
2003-02,226.564,25.51,1618,Pernambuco
2003-03,274.361,25.07,3460,Pernambuco
2003-04,120.859,25.75,3612,Pernambuco
2003-05,61.695,26.09,3059,Pernambuco
2003-06,2.418,26.31,1438,Pernambuco
2003-07,0.084,26.2,634,Pernambuco
2003-08,15.864,27.88,338,Pernambuco
2003-09,19.029,29.12,167,Pernambuco
2003-10,72.939,27.91,152,Pernambuco
2003-11,207.879,26.16,177,Pernambuco
2003-12,201.148,25.91,251,Pernambuco
2004-01,483.361,24.61,277,Pernambuco
2004-02,355.826,24.49,473,Pernambuco
2004-03,253.25,25.27,462,Pernambuco
2004-04,113.272,25.97,286,Pernambuco
2004-05,5.608,27.27,193,Pernambuco
2004-06,1.074,26.49,152,Pernambuco
2004-07,1.985,26.48,119,Pernambuco
2004-08,1.891,27.77,101,Pernambuco
2004-09,2.905,29.11,60,Pernambuco
2004-10,132.828,27.45,86,Pernambuco
2004-11,160.303,26.81,74,Pernambuco
2004-12,214.71,25.98,66,Pernambuco
2005-01,334.476,25.54,123,Pernambuco
2005-02,273.105,25.68,192,Pernambuco
2005-03,376.779,25.04,440,Pernambuco
2005-04,124.707,26.16,749,Pernambuco
2005-05,53.052,25.74,1053,Pernambuco
2005-06,0.625,26.69,695,Pernambuco
2005-07,0.082,26.35,645,Pernambuco
2005-08,0.092,28.02,332,Pernambuco
2005-09,24.749,29.41,245,Pernambuco
2005-10,37.465,29.07,176,Pernambuco
2005-11,222.705,26.63,180,Pernambuco
2005-12,320.866,25.07,110,Pernambuco
2006-01,169.199,26.15,442,Pernambuco
2006-02,297.773,25.23,441,Pernambuco
2006-03,303.279,24.94,904,Pernambuco
2006-04,292.748,24.59,1161,Pernambuco
2006-05,65.724,25.26,1845,Pernambuco
2006-06,0.416,25.71,1271,Pernambuco
2006-07,0.128,26.44,866,Pernambuco
2006-08,0.681,27.83,557,Pernambuco
2006-09,37.122,28.63,298,Pernambuco
2006-10,159.774,27.34,193,Pernambuco
2006-11,172.263,26,238,Pernambuco
2006-12,212.28,25.89,274,Pernambuco
2007-01,214.662,26.19,869,Pernambuco
2007-02,420.249,24.37,1497,Pernambuco
2007-03,121.7,25.89,2958,Pernambuco
2007-04,122.158,26.03,4669,Pernambuco
2007-05,13.207,26.94,4330,Pernambuco
2007-06,1.439,26.39,1241,Pernambuco
2007-07,0.168,27.12,1228,Pernambuco
2007-08,0.058,27.57,617,Pernambuco
2007-09,7.865,29.44,343,Pernambuco
2007-10,49.561,29.14,368,Pernambuco
2007-11,173.176,27.19,353,Pernambuco
2007-12,199.87,25.88,336,Pernambuco
2008-01,302.446,25.15,748,Pernambuco
2008-02,276.457,24.93,1390,Pernambuco
2008-03,316.466,24.48,3419,Pernambuco
2008-04,178.359,25.11,7396,Pernambuco
2008-05,46.429,25.82,4747,Pernambuco
2008-06,0.263,26.04,1657,Pernambuco
2008-07,0.053,26.03,514,Pernambuco
2008-08,0.92,27.97,235,Pernambuco
2008-09,11.478,29.87,109,Pernambuco
2008-10,39.11,29.64,98,Pernambuco
2008-11,226.802,26.51,91,Pernambuco
2008-12,303.813,25.13,108,Pernambuco
2009-01,252.776,25.51,121,Pernambuco
2009-02,267.235,25.23,179,Pernambuco
2009-03,237.354,25.49,326,Pernambuco
2009-04,323.618,24.62,375,Pernambuco
2009-05,183.063,24.51,447,Pernambuco
2009-06,14.577,25.74,381,Pernambuco
2009-07,0.772,26.64,324,Pernambuco
2009-08,1.132,28,237,Pernambuco
2009-09,13.963,29.2,132,Pernambuco
2009-10,196.74,26.87,129,Pernambuco
2009-11,116.43,26.74,242,Pernambuco
2009-12,283.813,25.63,352,Pernambuco
2010-01,276.706,25.63,820,Pernambuco
2010-02,187.089,26.64,1234,Pernambuco
2010-03,231.207,26.1,2645,Pernambuco
2010-04,144.582,26.51,3161,Pernambuco
2010-05,21.316,27.99,6295,Pernambuco
2010-06,4.551,27.25,6637,Pernambuco
2010-07,0.602,27.2,5648,Pernambuco
2010-08,0.14,27.62,3145,Pernambuco
2010-09,1.561,29.94,1122,Pernambuco
2010-10,135.198,28.51,594,Pernambuco
2010-11,211.942,26.18,600,Pernambuco
2010-12,282.216,25.38,596,Pernambuco
2011-01,298.965,24.87,812,Pernambuco
2011-02,330.296,24.73,1609,Pernambuco
2011-03,311.283,24.97,2849,Pernambuco
2011-04,131.597,25.51,2879,Pernambuco
2011-05,41.463,26.11,2773,Pernambuco
2011-06,0.739,26.72,1735,Pernambuco
2011-07,3.496,26.52,1146,Pernambuco
2011-08,1.088,28.34,748,Pernambuco
2011-09,0.935,29.59,622,Pernambuco
2011-10,182.701,26.83,645,Pernambuco
2011-11,294.319,24.88,487,Pernambuco
2011-12,245.973,25.51,220,Pernambuco
2012-01,350.344,24.71,3535,Pernambuco
2012-02,239.104,24.9,5095,Pernambuco
2012-03,182.007,25.58,7104,Pernambuco
2012-04,80.093,26.4,5609,Pernambuco
2012-05,33.443,26.59,2945,Pernambuco
2012-06,5.213,26.88,1360,Pernambuco
2012-07,0.27,26.93,1047,Pernambuco
2012-08,0.114,27.32,504,Pernambuco
2012-09,4.209,29.6,268,Pernambuco
2012-10,46.034,29.22,277,Pernambuco
2012-11,270.937,25.89,382,Pernambuco
2012-12,179.828,26.13,723,Pernambuco
2013-01,379.57,25.13,896,Pernambuco
2013-02,146.677,26.15,1141,Pernambuco
2013-03,289.208,25.95,1791,Pernambuco
2013-04,150.101,25.77,2126,Pernambuco
2013-05,46.147,26.52,1903,Pernambuco
2013-06,11.012,26.86,1269,Pernambuco
2013-07,1.408,27.29,956,Pernambuco
2013-08,1.301,28.25,842,Pernambuco
2013-09,7.908,29.59,540,Pernambuco
2013-10,105.886,28.07,486,Pernambuco
2013-11,225.572,25.89,339,Pernambuco
2013-12,358.76,25.26,317,Pernambuco
2014-01,182.756,25.61,509,Pernambuco
2014-02,237.453,25.19,590,Pernambuco
2014-03,282.264,25.19,922,Pernambuco
2014-04,169.019,25.53,1587,Pernambuco
2014-05,33.231,26.29,2151,Pernambuco
2014-06,0.672,26.74,1570,Pernambuco
2014-07,0.41,27.17,1030,Pernambuco
2014-08,0.621,28.16,555,Pernambuco
2014-09,16.305,29.12,490,Pernambuco
2014-10,109.851,28.03,484,Pernambuco
2014-11,185.681,26.36,639,Pernambuco
2014-12,220.379,25.73,802,Pernambuco
2015-01,173.899,26.04,2231,Pernambuco
2015-02,256.271,25.28,3592,Pernambuco
2015-03,245.385,25.39,13915,Pernambuco
2015-04,185.646,25.47,19326,Pernambuco
2015-05,58.671,26.03,14645,Pernambuco
2015-06,0.806,26.78,7998,Pernambuco
2015-07,2.66,27.18,3945,Pernambuco
2015-08,0.639,28.05,2483,Pernambuco
2015-09,4.269,30.15,4064,Pernambuco
2015-10,67.357,29.82,5008,Pernambuco
2015-11,132.15,27.69,14226,Pernambuco
2015-12,120.451,27.9,17332,Pernambuco
2016-01,469.563,25.26,16058,Pernambuco
2016-02,87.839,27.46,17581,Pernambuco
2016-03,219.229,26.79,12875,Pernambuco
2016-04,73.959,27.5,5753,Pernambuco
2016-05,15.374,28.01,3293,Pernambuco
2016-06,15.754,27.14,2036,Pernambuco
2016-07,0.152,27.52,1255,Pernambuco
2016-08,0.778,29.12,1182,Pernambuco
2016-09,54.873,29.56,773,Pernambuco
2016-10,113.506,28.16,601,Pernambuco
2016-11,183.064,27.38,545,Pernambuco
2016-12,200.304,26.49,440,Pernambuco
2001-03,325.08,25.02,1327,Piaui
2001-04,301.904,25.03,1991,Piaui
2001-05,270.901,24.77,2001,Piaui
2001-06,202.192,23.49,1561,Piaui
2001-07,170.241,24.16,770,Piaui
2001-08,105.092,25.66,581,Piaui
2001-09,173.077,25.28,270,Piaui
2001-10,171.633,26.31,225,Piaui
2001-11,157.242,26.23,220,Piaui
2001-12,286.154,25.54,198,Piaui
2002-01,249.16,25.64,971,Piaui
2002-02,270.327,25.46,1491,Piaui
2002-03,301.651,25.4,1723,Piaui
2002-04,305.698,25.19,1574,Piaui
2002-05,287.865,24.99,1144,Piaui
2002-06,174.027,24.56,705,Piaui
2002-07,160.622,24.77,475,Piaui
2002-08,139.281,25.22,374,Piaui
2002-09,122.09,26,254,Piaui
2002-10,184.442,26.19,265,Piaui
2002-11,203.328,25.64,361,Piaui
2002-12,284.37,25.54,263,Piaui
2003-01,222.439,26.27,812,Piaui
2003-02,269.867,25.76,1614,Piaui
2003-03,314.801,25.4,1930,Piaui
2003-04,320.164,25.1,2058,Piaui
2003-05,307.378,24.72,2216,Piaui
2003-06,240,24.36,1292,Piaui
2003-07,117.143,24.84,551,Piaui
2003-08,155.778,25.17,241,Piaui
2003-09,180.77,25.43,80,Piaui
2003-10,197.589,25.9,45,Piaui
2003-11,198.888,25.78,119,Piaui
2003-12,223.142,25.83,130,Piaui
2004-01,233.457,25.88,135,Piaui
2004-02,264.269,25.47,188,Piaui
2004-03,345.509,25.35,202,Piaui
2004-04,271.008,25.51,110,Piaui
2004-05,244.927,24.57,120,Piaui
2004-06,185.985,24.27,57,Piaui
2004-07,153.328,24.38,44,Piaui
2004-08,141.695,25.11,100,Piaui
2004-09,166.319,25.42,59,Piaui
2004-10,187.618,26.09,25,Piaui
2004-11,187.33,26,36,Piaui
2004-12,234.162,25.71,20,Piaui
2005-01,250.945,25.9,207,Piaui
2005-02,322.099,25.42,235,Piaui
2005-03,312.283,25.43,414,Piaui
2005-04,307.736,25.35,446,Piaui
2005-05,232.96,25.4,688,Piaui
2005-06,155.41,25.23,912,Piaui
2005-07,84.457,25.24,658,Piaui
2005-08,101.333,26.36,357,Piaui
2005-09,130.152,26.46,103,Piaui
2005-10,204.583,26.32,62,Piaui
2005-11,229.645,25.98,51,Piaui
2005-12,298.298,25.23,22,Piaui
2006-01,335.941,25.13,310,Piaui
2006-02,308.461,25.19,389,Piaui
2006-03,295.792,25.31,537,Piaui
2006-04,288.603,25.08,468,Piaui
2006-05,285.037,24.43,735,Piaui
2006-06,139.89,25.06,1247,Piaui
2006-07,133.748,25.46,495,Piaui
2006-08,108.756,26.02,271,Piaui
2006-09,136.154,26.27,127,Piaui
2006-10,156.011,26.73,81,Piaui
2006-11,243.079,25.71,79,Piaui
2006-12,247.652,25.7,269,Piaui
2007-01,281.868,25.81,667,Piaui
2007-02,148.127,26.71,596,Piaui
2007-03,339.976,25.26,834,Piaui
2007-04,321.055,25.19,1138,Piaui
2007-05,252.545,24.81,2343,Piaui
2007-06,147.996,24.88,2376,Piaui
2007-07,132.751,25.11,602,Piaui
2007-08,99.621,26.16,271,Piaui
2007-09,142.395,26.1,118,Piaui
2007-10,218.663,25.83,82,Piaui
2007-11,225.816,25.81,88,Piaui
2007-12,312.46,25.24,205,Piaui
2008-01,309.35,24.99,199,Piaui
2008-02,318.782,24.91,316,Piaui
2008-03,309.057,24.88,757,Piaui
2008-04,277.8,25.09,826,Piaui
2008-05,302.795,24.29,333,Piaui
2008-06,162.557,24.47,160,Piaui
2008-07,111.585,25.38,44,Piaui
2008-08,98.036,26.42,18,Piaui
2008-09,163.607,26.03,26,Piaui
2008-10,202.95,26.11,16,Piaui
2008-11,254.308,25.84,26,Piaui
2008-12,305.176,25.38,59,Piaui
2009-01,371.138,25,137,Piaui
2009-02,310.569,25.09,190,Piaui
2009-03,356.252,25.1,825,Piaui
2009-04,327.099,25.1,1355,Piaui
2009-05,255.964,25.07,1713,Piaui
2009-06,231.511,24.46,806,Piaui
2009-07,128.91,25.09,597,Piaui
2009-08,107.965,26.36,400,Piaui
2009-09,101.43,27,182,Piaui
2009-10,162.209,27.02,191,Piaui
2009-11,159.237,27.2,491,Piaui
2009-12,297.726,25.86,648,Piaui
2010-01,284.254,25.97,842,Piaui
2010-02,242.85,26.43,955,Piaui
2010-03,282.373,26.51,1020,Piaui
2010-04,321.68,25.89,1024,Piaui
2010-05,239.456,25.61,1068,Piaui
2010-06,169.125,25.34,940,Piaui
2010-07,111.253,25.35,825,Piaui
2010-08,76.982,26.79,565,Piaui
2010-09,113.377,27.04,426,Piaui
2010-10,173.557,26.85,214,Piaui
2010-11,232.194,25.93,257,Piaui
2010-12,241.745,25.69,416,Piaui
2011-01,308.002,25.14,825,Piaui
2011-02,296.953,25.02,1053,Piaui
2011-03,327.112,25.14,1605,Piaui
2011-04,340.393,24.85,1950,Piaui
2011-05,275.265,25.03,1824,Piaui
2011-06,153.157,25.42,1218,Piaui
2011-07,101.393,25.54,644,Piaui
2011-08,79.75,26.68,411,Piaui
2011-09,164.002,26.41,176,Piaui
2011-10,201.781,26.12,8,Piaui
2011-11,238.144,25.82,6,Piaui
2011-12,289.282,25.53,80,Piaui
2012-01,349.119,24.9,813,Piaui
2012-02,321.391,24.7,1396,Piaui
2012-03,363.491,24.81,2280,Piaui
2012-04,301.982,25.19,3358,Piaui
2012-05,238.027,24.99,3754,Piaui
2012-06,159.312,24.81,1452,Piaui
2012-07,119.908,24.99,753,Piaui
2012-08,77.562,26.49,418,Piaui
2012-09,133.028,26.8,168,Piaui
2012-10,176.118,26.42,120,Piaui
2012-11,195.327,26.54,128,Piaui
2012-12,280.668,25.61,163,Piaui
2013-01,276.885,25.69,260,Piaui
2013-02,358.852,25.11,490,Piaui
2013-03,353.005,25.6,846,Piaui
2013-04,295.916,25.52,998,Piaui
2013-05,268.221,25.17,808,Piaui
2013-06,168.406,25.08,726,Piaui
2013-07,147.981,24.52,571,Piaui
2013-08,126.5,25.33,241,Piaui
2013-09,141.96,25.91,196,Piaui
2013-10,177.433,26.23,116,Piaui
2013-11,283.353,25.35,83,Piaui
2013-12,261.079,25.74,117,Piaui
2014-01,275.937,25.37,292,Piaui
2014-02,313.005,25.11,365,Piaui
2014-03,356.423,25.24,392,Piaui
2014-04,341.364,25.17,902,Piaui
2014-05,280.006,25.03,1932,Piaui
2014-06,178.014,25.19,1519,Piaui
2014-07,127.3,25.1,1243,Piaui
2014-08,131.429,25.79,465,Piaui
2014-09,116.325,26.7,286,Piaui
2014-10,252.915,25.9,191,Piaui
2014-11,256.644,25.87,182,Piaui
2014-12,274.477,25.8,139,Piaui
2015-01,356.986,24.96,223,Piaui
2015-02,262.436,25.61,376,Piaui
2015-03,386.625,25.2,1776,Piaui
2015-04,318.482,25.33,2652,Piaui
2015-05,309.467,25.02,1918,Piaui
2015-06,177.779,25.16,832,Piaui
2015-07,135.873,25.43,327,Piaui
2015-08,95.867,26.98,401,Piaui
2015-09,62.119,28.18,291,Piaui
2015-10,141.208,27.79,204,Piaui
2015-11,188.603,26.96,267,Piaui
2015-12,228.63,26.67,279,Piaui
2016-01,197.938,27.27,413,Piaui
2016-02,287.676,26.29,607,Piaui
2016-03,396.901,26.04,809,Piaui
2016-04,298.264,25.84,1688,Piaui
2016-05,263.842,25.51,1089,Piaui
2016-06,165.536,24.99,575,Piaui
2016-07,115.106,25.9,258,Piaui
2016-08,110.217,26.9,204,Piaui
2016-09,175.221,25.94,120,Piaui
2016-10,184.624,26.64,98,Piaui
2016-11,200.066,26.45,90,Piaui
2016-12,334.096,25.51,140,Piaui
2001-03,95.967,24.77,172,Rondonia
2001-04,33.518,24.68,79,Rondonia
2001-05,26.973,24.81,107,Rondonia
2001-06,26.03,22.59,50,Rondonia
2001-07,23.044,22.29,26,Rondonia
2001-08,25.943,21.81,19,Rondonia
2001-09,23.978,24.02,11,Rondonia
2001-10,67.152,24.77,32,Rondonia
2001-11,58.978,25.77,98,Rondonia
2001-12,103.876,25.23,82,Rondonia
2002-01,219.803,23.66,203,Rondonia
2002-02,101.908,24.45,247,Rondonia
2002-03,42.842,25.24,203,Rondonia
2002-04,36.93,24.78,71,Rondonia
2002-05,32.355,23.9,61,Rondonia
2002-06,23.728,22.57,23,Rondonia
2002-07,20.789,22.69,23,Rondonia
2002-08,20.277,22.71,9,Rondonia
2002-09,33.627,24.45,28,Rondonia
2002-10,12.517,25.76,60,Rondonia
2002-11,58.932,25.72,278,Rondonia
2002-12,153.762,25.85,215,Rondonia
2003-01,106.687,25.67,702,Rondonia
2003-02,36.927,25.56,609,Rondonia
2003-03,93.361,25.57,462,Rondonia
2003-04,41.13,25.32,223,Rondonia
2003-05,43.173,24.11,138,Rondonia
2003-06,16.742,22.68,120,Rondonia
2003-07,22.2,21.66,91,Rondonia
2003-08,22.517,23.03,48,Rondonia
2003-09,17.098,24.33,38,Rondonia
2003-10,20.396,25.47,66,Rondonia
2003-11,81.166,25.24,220,Rondonia
2003-12,50.86,26.62,255,Rondonia
2004-01,296.231,24.34,365,Rondonia
2004-02,129.324,24.04,294,Rondonia
2004-03,149.53,24.05,236,Rondonia
2004-04,39.305,24.4,97,Rondonia
2004-05,28.856,23.75,56,Rondonia
2004-06,24.139,22.25,41,Rondonia
2004-07,20.502,21.51,29,Rondonia
2004-08,11.62,22.51,32,Rondonia
2004-09,9.623,23.77,35,Rondonia
2004-10,30.553,25.61,92,Rondonia
2004-11,104.962,25.6,677,Rondonia
2004-12,59.553,25.61,1140,Rondonia
2005-01,153.585,25.36,1830,Rondonia
2005-02,164.326,24.71,1236,Rondonia
2005-03,120.627,24.82,955,Rondonia
2005-04,47.76,24.4,318,Rondonia
2005-05,56.346,23.17,111,Rondonia
2005-06,29.834,22.45,66,Rondonia
2005-07,23.017,21.48,50,Rondonia
2005-08,21.769,22.36,42,Rondonia
2005-09,21.331,24.45,21,Rondonia
2005-10,17.382,26.04,48,Rondonia
2005-11,125.279,25.24,191,Rondonia
2005-12,111.816,24.39,620,Rondonia
2006-01,20.604,25.75,1689,Rondonia
2006-02,79.162,26.07,1278,Rondonia
2006-03,198.22,24.61,375,Rondonia
2006-04,127.515,23.58,116,Rondonia
2006-05,30.016,22.79,59,Rondonia
2006-06,34.238,21.38,31,Rondonia
2006-07,16.483,21.27,16,Rondonia
2006-08,17.152,22.58,14,Rondonia
2006-09,23.779,23.99,13,Rondonia
2006-10,110.493,24.7,48,Rondonia
2006-11,120.064,24.24,79,Rondonia
2006-12,79.502,25.44,197,Rondonia
2007-01,48.207,26.44,241,Rondonia
2007-02,232.614,24.12,274,Rondonia
